subject,task_key,task_bids,band,channel,power
03,classical,classicalMusic,Beta,F8,2.776904683200337e-12
03,classical,classicalMusic,Beta,T7,2.416223183866636e-12
03,classical,classicalMusic,Beta,T8,4.602294642675542e-12
03,classical,classicalMusic,Beta,P7,3.1421539030789756e-12
03,classical,classicalMusic,Beta,P8,6.277837989019347e-12
03,classical,classicalMusic,Beta,Fz,1.0762646627551284e-12
03,classical,classicalMusic,Beta,Cz,7.011441585290036e-13
03,classical,classicalMusic,Beta,Pz,9.416465426003173e-13
03,classical,classicalMusic,Beta,Oz,2.4721651445632742e-12
03,classical,classicalMusic,Beta,FC1,1.0433578840955208e-12
03,classical,classicalMusic,Beta,FC2,2.853796642567031e-12
03,classical,classicalMusic,Beta,CP1,8.954949133778517e-13
03,classical,classicalMusic,Beta,CP2,1.1311390159738698e-12
03,classical,classicalMusic,Beta,FC5,2.094650234462022e-12
03,classical,classicalMusic,Beta,FC6,1.7100220171113356e-12
03,classical,classicalMusic,Beta,CP5,1.725436197470813e-12
03,classical,classicalMusic,Beta,CP6,2.207026937739684e-12
03,classical,classicalMusic,Beta,TP9,6.222707797197551e-12
03,classical,classicalMusic,Beta,TP10,3.144890546992843e-12
03,classical,classicalMusic,Beta,POz,1.8648444534575682e-12
03,gen1,genMusic01,Delta,Fp1,3.914353360463834e-10
03,gen1,genMusic01,Delta,Fp2,1.045292208400807e-10
03,gen1,genMusic01,Delta,F3,3.088339698406644e-10
03,gen1,genMusic01,Delta,F4,3.519328150953447e-10
03,gen1,genMusic01,Delta,C3,3.3371816904254245e-10
03,gen1,genMusic01,Delta,C4,4.034213960399169e-10
03,gen1,genMusic01,Delta,P3,1.6985831263474434e-10
03,gen1,genMusic01,Delta,P4,2.866647432005955e-10
03,gen1,genMusic01,Delta,O1,1.4800855787548752e-10
03,gen1,genMusic01,Delta,O2,8.050180285917393e-11
03,gen1,genMusic01,Delta,F7,9.458627638114512e-10
03,gen1,genMusic01,Delta,F8,1.0743443940167816e-09
03,gen1,genMusic01,Delta,T7,9.050663549034544e-10
03,gen1,genMusic01,Delta,T8,1.1987285909713927e-09
03,gen1,genMusic01,Delta,P7,7.747528935181273e-10
03,gen1,genMusic01,Delta,P8,7.057664289590279e-10
03,gen1,genMusic01,Delta,Fz,3.7928608108436945e-11
03,gen1,genMusic01,Delta,Cz,3.444229604378618e-11
03,gen1,genMusic01,Delta,Pz,1.7180467888882173e-11
03,gen1,genMusic01,Delta,Oz,4.14754274585449e-11
03,gen1,genMusic01,Delta,FC1,8.143597843270275e-11
03,gen1,genMusic01,Delta,FC2,5.23821721176865e-11
03,gen1,genMusic01,Delta,CP1,1.2550225175129976e-10
03,gen1,genMusic01,Delta,CP2,1.5883365077712043e-10
03,gen1,genMusic01,Delta,FC5,7.268616206677597e-10
03,gen1,genMusic01,Delta,FC6,8.018350472534966e-10
03,gen1,genMusic01,Delta,CP5,4.1930092137751236e-10
03,gen1,genMusic01,Delta,CP6,5.948897662521258e-10
03,gen1,genMusic01,Delta,TP9,1.590887931529888e-09
03,gen1,genMusic01,Delta,TP10,1.248847057184373e-09
03,gen1,genMusic01,Delta,POz,3.256688912341117e-11
03,gen1,genMusic01,Alpha,Fp1,4.017888374987398e-11
03,gen1,genMusic01,Alpha,Fp2,1.5801964271801874e-11
03,gen1,genMusic01,Alpha,F3,2.4009137083106357e-11
03,gen1,genMusic01,Alpha,F4,2.0602608500925918e-11
03,gen1,genMusic01,Alpha,C3,1.5522743763809532e-11
03,gen1,genMusic01,Alpha,C4,2.594034683261362e-11
03,gen1,genMusic01,Alpha,P3,1.4988005260089066e-11
03,gen1,genMusic01,Alpha,P4,2.00073586947094e-11
03,gen1,genMusic01,Alpha,O1,4.638591766931098e-11
03,gen1,genMusic01,Alpha,O2,2.4355562467876016e-11
03,gen1,genMusic01,Alpha,F7,8.240664151675936e-11
03,gen1,genMusic01,Alpha,F8,5.2293553274423285e-11
03,gen1,genMusic01,Alpha,T7,7.679368778425275e-11
03,gen1,genMusic01,Alpha,T8,7.167540072624494e-11
03,gen1,genMusic01,Alpha,P7,7.873030266837786e-11
03,gen1,genMusic01,Alpha,P8,5.231991916839595e-11
03,gen1,genMusic01,Alpha,Fz,7.591732731090354e-12
03,gen1,genMusic01,Alpha,Cz,3.226086869459109e-12
03,gen1,genMusic01,Alpha,Pz,2.546762648056821e-12
03,gen1,genMusic01,Alpha,Oz,2.6004901172466262e-11
03,gen1,genMusic01,Alpha,FC1,3.893560085476054e-12
03,gen1,genMusic01,Alpha,FC2,9.446269351556956e-12
03,gen1,genMusic01,Alpha,CP1,3.2768942067426737e-12
03,gen1,genMusic01,Alpha,CP2,1.5843961698682408e-11
03,gen1,genMusic01,Alpha,FC5,5.6837297575473544e-11
03,gen1,genMusic01,Alpha,FC6,3.988876579639395e-11
03,gen1,genMusic01,Alpha,CP5,3.1933675822422956e-11
03,gen1,genMusic01,Alpha,CP6,3.6509151578789984e-11
03,gen1,genMusic01,Alpha,TP9,1.3478689047028437e-10
03,gen1,genMusic01,Alpha,TP10,1.1003956566464562e-10
03,gen1,genMusic01,Alpha,POz,1.1050010476824935e-11
03,gen1,genMusic01,Beta,Fp1,1.7967662729017581e-12
03,gen1,genMusic01,Beta,Fp2,5.196569201630438e-13
03,gen1,genMusic01,Beta,F3,1.1115977886475335e-12
03,gen1,genMusic01,Beta,F4,6.079260695915135e-13
03,gen1,genMusic01,Beta,C3,8.038535425042067e-13
03,gen1,genMusic01,Beta,C4,7.054212518285675e-13
03,gen1,genMusic01,Beta,P3,5.633273813675629e-13
03,gen1,genMusic01,Beta,P4,1.0508058446820066e-12
03,gen1,genMusic01,Beta,O1,2.0867871789549587e-12
03,gen1,genMusic01,Beta,O2,1.3701326430453567e-12
03,gen1,genMusic01,Beta,F7,2.624987284097874e-12
03,gen1,genMusic01,Beta,F8,1.901328666440018e-12
03,gen1,genMusic01,Beta,T7,2.629898145285654e-12
03,gen1,genMusic01,Beta,T8,2.8912854295226133e-12
03,gen1,genMusic01,Beta,P7,2.7574145305765955e-12
03,gen1,genMusic01,Beta,P8,2.1318869625650532e-12
03,gen1,genMusic01,Beta,Fz,4.191280102782073e-13
03,gen1,genMusic01,Beta,Cz,2.7631742269496036e-13
03,gen1,genMusic01,Beta,Pz,1.9814750902940788e-13
03,gen1,genMusic01,Beta,Oz,1.4608479279107706e-12
03,gen1,genMusic01,Beta,FC1,4.532963773402929e-13
03,gen1,genMusic01,Beta,FC2,3.567268741356614e-13
03,gen1,genMusic01,Beta,CP1,2.7693168500831407e-13
03,gen1,genMusic01,Beta,CP2,5.928459031743176e-13
03,gen1,genMusic01,Beta,FC5,2.1324339884897966e-12
03,gen1,genMusic01,Beta,FC6,1.3371975636387458e-12
03,gen1,genMusic01,Beta,CP5,1.0766049064380451e-12
03,gen1,genMusic01,Beta,CP6,1.5605099338153542e-12
03,gen1,genMusic01,Beta,TP9,4.583367790942506e-12
03,gen1,genMusic01,Beta,TP10,3.4185116595520154e-12
03,gen1,genMusic01,Beta,POz,7.796094177179288e-13
03,gen2,genMusic02,Delta,Fp1,3.335369933212719e-10
03,gen2,genMusic02,Delta,Fp2,7.763342256630882e-11
03,gen2,genMusic02,Delta,F3,2.478056897841249e-10
03,gen2,genMusic02,Delta,F4,3.4554856115197376e-10
03,gen2,genMusic02,Delta,C3,3.21891007573868e-10
03,gen2,genMusic02,Delta,C4,3.4874036880947526e-10
03,gen2,genMusic02,Delta,P3,1.8406518600500324e-10
03,gen2,genMusic02,Delta,P4,2.1371148019081204e-10
03,gen2,genMusic02,Delta,O1,2.644117504836642e-10
03,gen2,genMusic02,Delta,O2,6.39904729530913e-11
03,gen2,genMusic02,Delta,F7,8.05058965161246e-10
03,gen2,genMusic02,Delta,F8,1.0430664179540386e-09
03,gen2,genMusic02,Delta,T7,9.474996932919443e-10
03,gen2,genMusic02,Delta,T8,1.008286405665443e-09
03,gen2,genMusic02,Delta,P7,8.635098424276004e-10
03,gen2,genMusic02,Delta,P8,5.284278481909165e-10
03,gen2,genMusic02,Delta,Fz,3.343130288649613e-11
03,gen2,genMusic02,Delta,Cz,3.1315180049941835e-11
03,gen2,genMusic02,Delta,Pz,1.7807138024677095e-11
03,gen2,genMusic02,Delta,Oz,5.217543191560434e-11
03,gen2,genMusic02,Delta,FC1,6.662383548422761e-11
03,gen2,genMusic02,Delta,FC2,1.2219979380201835e-10
03,gen2,genMusic02,Delta,CP1,1.3209014370630395e-10
03,gen2,genMusic02,Delta,CP2,1.1791664096082828e-10
03,gen2,genMusic02,Delta,FC5,6.755761355650898e-10
03,gen2,genMusic02,Delta,FC6,7.47467865249203e-10
03,gen2,genMusic02,Delta,CP5,4.3632189847827546e-10
03,gen2,genMusic02,Delta,CP6,4.8057829802668e-10
03,gen2,genMusic02,Delta,TP9,1.567596053259204e-09
03,gen2,genMusic02,Delta,TP10,9.99377038563986e-10
03,gen2,genMusic02,Delta,POz,2.377652768233794e-11
03,gen2,genMusic02,Alpha,Fp1,2.9165465896814415e-11
03,gen2,genMusic02,Alpha,Fp2,1.1582379704917255e-11
03,gen2,genMusic02,Alpha,F3,1.752184508942753e-11
03,gen2,genMusic02,Alpha,F4,2.2588214617732578e-11
03,gen2,genMusic02,Alpha,C3,1.3722641710681923e-11
03,gen2,genMusic02,Alpha,C4,2.1853896104867487e-11
03,gen2,genMusic02,Alpha,P3,1.6318582022424773e-11
03,gen2,genMusic02,Alpha,P4,1.1861836603078771e-11
03,gen2,genMusic02,Alpha,O1,5.595590215451532e-11
03,gen2,genMusic02,Alpha,O2,2.009151913199892e-11
03,gen2,genMusic02,Alpha,F7,6.796846770153272e-11
03,gen2,genMusic02,Alpha,F8,5.91740216037593e-11
03,gen2,genMusic02,Alpha,T7,8.195331276462659e-11
03,gen2,genMusic02,Alpha,T8,5.0724350534819226e-11
03,gen2,genMusic02,Alpha,P7,9.043968922328061e-11
03,gen2,genMusic02,Alpha,P8,3.207683736008933e-11
03,gen2,genMusic02,Alpha,Fz,6.406968899317117e-12
03,gen2,genMusic02,Alpha,Cz,3.349843144244112e-12
03,gen2,genMusic02,Alpha,Pz,2.7860685443781793e-12
03,gen2,genMusic02,Alpha,Oz,2.5059732543916553e-11
03,gen2,genMusic02,Alpha,FC1,2.4864341513930028e-12
03,gen2,genMusic02,Alpha,FC2,7.593312554682704e-12
03,gen2,genMusic02,Alpha,CP1,4.040580687446991e-12
03,gen2,genMusic02,Alpha,CP2,9.804378239685945e-12
03,gen2,genMusic02,Alpha,FC5,4.438782634230359e-11
03,gen2,genMusic02,Alpha,FC6,3.94095283646857e-11
03,gen2,genMusic02,Alpha,CP5,3.2952387745105194e-11
03,gen2,genMusic02,Alpha,CP6,2.422319259555715e-11
03,gen2,genMusic02,Alpha,TP9,1.5586815629027362e-10
03,gen2,genMusic02,Alpha,TP10,7.295696806045495e-11
03,gen2,genMusic02,Alpha,POz,9.289531120291416e-12
03,gen2,genMusic02,Beta,Fp1,2.461303997037176e-12
03,gen2,genMusic02,Beta,Fp2,8.600461324680555e-12
03,gen2,genMusic02,Beta,F3,1.1163080764912596e-12
03,gen2,genMusic02,Beta,F4,1.0896202995305396e-12
03,gen2,genMusic02,Beta,C3,7.189265160548728e-13
03,gen2,genMusic02,Beta,C4,7.660957302528739e-13
03,gen2,genMusic02,Beta,P3,8.574129537872707e-13
03,gen2,genMusic02,Beta,P4,7.8376804486732e-13
03,gen2,genMusic02,Beta,O1,2.8890452109347378e-12
03,gen2,genMusic02,Beta,O2,1.690014711244944e-12
03,gen2,genMusic02,Beta,F7,2.143108400799702e-12
03,gen2,genMusic02,Beta,F8,2.6670348497642117e-12
03,gen2,genMusic02,Beta,T7,2.4956562529402783e-12
03,gen2,genMusic02,Beta,T8,2.386776982763969e-12
03,gen2,genMusic02,Beta,P7,3.087714045875631e-12
03,gen2,genMusic02,Beta,P8,1.7838392635904377e-12
03,gen2,genMusic02,Beta,Fz,7.938349024616843e-13
03,gen2,genMusic02,Beta,Cz,2.8715944994828036e-13
03,gen2,genMusic02,Beta,Pz,4.1563412225371076e-13
03,gen2,genMusic02,Beta,Oz,2.067461024230101e-12
03,gen2,genMusic02,Beta,FC1,4.883904348143818e-13
03,gen2,genMusic02,Beta,FC2,2.1839908268869928e-12
03,gen2,genMusic02,Beta,CP1,3.676068136813576e-13
03,gen2,genMusic02,Beta,CP2,4.4659306507562214e-13
03,gen2,genMusic02,Beta,FC5,1.6651706617424264e-12
03,gen2,genMusic02,Beta,FC6,1.6977421010300002e-12
03,gen2,genMusic02,Beta,CP5,1.2853512042036223e-12
03,gen2,genMusic02,Beta,CP6,1.2157151091217952e-12
03,gen2,genMusic02,Beta,TP9,5.4917205979209816e-12
03,gen2,genMusic02,Beta,TP10,2.6531440720018496e-12
03,gen2,genMusic02,Beta,POz,1.0010524338517064e-12
03,gen3,genMusic03,Delta,Fp1,5.672715114545873e-10
03,gen3,genMusic03,Delta,Fp2,1.0540558304593007e-09
03,gen3,genMusic03,Delta,F3,2.3650067687886e-10
03,gen3,genMusic03,Delta,F4,2.8535425949829144e-10
03,gen3,genMusic03,Delta,C3,2.720631131948647e-10
03,gen3,genMusic03,Delta,C4,3.185238527476454e-10
03,gen3,genMusic03,Delta,P3,1.4158326269138415e-10
03,gen3,genMusic03,Delta,P4,2.2030655791194337e-10
03,gen3,genMusic03,Delta,O1,1.6430038324826346e-10
03,gen3,genMusic03,Delta,O2,7.595081842391767e-11
03,gen3,genMusic03,Delta,F7,7.004967305333579e-10
03,gen3,genMusic03,Delta,F8,8.822690793016549e-10
03,gen3,genMusic03,Delta,T7,7.942526328545332e-10
03,gen3,genMusic03,Delta,T8,9.639933420861459e-10
03,gen3,genMusic03,Delta,P7,7.071450541757454e-10
03,gen3,genMusic03,Delta,P8,5.708757089443145e-10
03,gen3,genMusic03,Delta,Fz,3.3117012948403645e-11
03,gen3,genMusic03,Delta,Cz,3.0181566602657976e-11
03,gen3,genMusic03,Delta,Pz,2.3974339243336286e-11
03,gen3,genMusic03,Delta,Oz,4.771434469851286e-11
03,gen3,genMusic03,Delta,FC1,5.923606228477498e-11
03,gen3,genMusic03,Delta,FC2,1.1725479605080542e-10
03,gen3,genMusic03,Delta,CP1,1.1054427446133576e-10
03,gen3,genMusic03,Delta,CP2,1.1865101223260672e-10
03,gen3,genMusic03,Delta,FC5,5.805655643790195e-10
03,gen3,genMusic03,Delta,FC6,6.575955293283843e-10
03,gen3,genMusic03,Delta,CP5,3.476108408116227e-10
03,gen3,genMusic03,Delta,CP6,4.673541899959359e-10
03,gen3,genMusic03,Delta,TP9,1.3642759142930162e-09
03,gen3,genMusic03,Delta,TP10,1.0018556334767624e-09
03,gen3,genMusic03,Delta,POz,3.91700588788614e-11
03,gen3,genMusic03,Alpha,Fp1,2.4597635346003268e-11
03,gen3,genMusic03,Alpha,Fp2,4.36003628179272e-11
03,gen3,genMusic03,Alpha,F3,1.245679312356406e-11
03,gen3,genMusic03,Alpha,F4,1.7097500950553737e-11
03,gen3,genMusic03,Alpha,C3,9.657121782895364e-12
03,gen3,genMusic03,Alpha,C4,1.5168991259614468e-11
03,gen3,genMusic03,Alpha,P3,1.1909773828779101e-11
03,gen3,genMusic03,Alpha,P4,7.939324184697217e-12
03,gen3,genMusic03,Alpha,O1,4.009460251319395e-11
03,gen3,genMusic03,Alpha,O2,1.4958883517166933e-11
03,gen3,genMusic03,Alpha,F7,4.981846269060894e-11
03,gen3,genMusic03,Alpha,F8,4.164988702295924e-11
03,gen3,genMusic03,Alpha,T7,5.844262767133386e-11
03,gen3,genMusic03,Alpha,T8,3.2682513890167515e-11
03,gen3,genMusic03,Alpha,P7,6.324163074895471e-11
03,gen3,genMusic03,Alpha,P8,2.106288800327559e-11
03,gen3,genMusic03,Alpha,Fz,5.417028655984163e-12
03,gen3,genMusic03,Alpha,Cz,2.0862030652885913e-12
03,gen3,genMusic03,Alpha,Pz,2.296588851331126e-12
03,gen3,genMusic03,Alpha,Oz,1.6860331768200914e-11
03,gen3,genMusic03,Alpha,FC1,1.694796252828248e-12
03,gen3,genMusic03,Alpha,FC2,6.5243273063789745e-12
03,gen3,genMusic03,Alpha,CP1,3.3343423887996803e-12
03,gen3,genMusic03,Alpha,CP2,6.808205441332031e-12
03,gen3,genMusic03,Alpha,FC5,3.219117642328718e-11
03,gen3,genMusic03,Alpha,FC6,2.74543418078722e-11
03,gen3,genMusic03,Alpha,CP5,2.3203723610157525e-11
03,gen3,genMusic03,Alpha,CP6,1.5475875413220574e-11
03,gen3,genMusic03,Alpha,TP9,1.0795382149701141e-10
03,gen3,genMusic03,Alpha,TP10,4.934292866228936e-11
03,gen3,genMusic03,Alpha,POz,6.427182128974608e-12
03,gen3,genMusic03,Beta,Fp1,1.376627433325074e-12
03,gen3,genMusic03,Beta,Fp2,3.098745705314273e-11
03,gen3,genMusic03,Beta,F3,7.436627631757101e-13
03,gen3,genMusic03,Beta,F4,6.143475562917242e-13
03,gen3,genMusic03,Beta,C3,5.524965734120963e-13
03,gen3,genMusic03,Beta,C4,6.278751853258435e-13
03,gen3,genMusic03,Beta,P3,6.494530078660208e-13
03,gen3,genMusic03,Beta,P4,5.412513317591748e-13
03,gen3,genMusic03,Beta,O1,2.155710924716255e-12
03,gen3,genMusic03,Beta,O2,1.3193837812053494e-12
03,gen3,genMusic03,Beta,F7,1.8081253064267533e-12
03,gen3,genMusic03,Beta,F8,1.5085768059061213e-12
03,gen3,genMusic03,Beta,T7,1.8762729900106775e-12
03,gen3,genMusic03,Beta,T8,1.518376717156218e-12
03,gen3,genMusic03,Beta,P7,2.2350168721576468e-12
03,gen3,genMusic03,Beta,P8,1.1018728967229625e-12
03,gen3,genMusic03,Beta,Fz,4.241645921020905e-13
03,gen3,genMusic03,Beta,Cz,1.914932308619368e-13
03,gen3,genMusic03,Beta,Pz,2.7964823425280705e-13
03,gen3,genMusic03,Beta,Oz,1.4145620771214082e-12
03,gen3,genMusic03,Beta,FC1,3.409879150707673e-13
03,gen3,genMusic03,Beta,FC2,4.643634652208389e-12
03,gen3,genMusic03,Beta,CP1,2.6551923451390886e-13
03,gen3,genMusic03,Beta,CP2,3.6272193753315715e-13
03,gen3,genMusic03,Beta,FC5,1.4263458279908168e-12
03,gen3,genMusic03,Beta,FC6,1.1613368103023897e-12
03,gen3,genMusic03,Beta,CP5,1.0609850950630934e-12
03,gen3,genMusic03,Beta,CP6,7.793598831502712e-13
03,gen3,genMusic03,Beta,TP9,6.172235330092677e-12
03,gen3,genMusic03,Beta,TP10,1.726422540886707e-12
03,gen3,genMusic03,Beta,POz,7.367243649824381e-13
04,classical,classicalMusic,Delta,Fp1,6.443829602980784e-11
04,classical,classicalMusic,Delta,Fp2,5.2452789806627796e-11
04,classical,classicalMusic,Delta,F3,2.5212395640214742e-11
04,classical,classicalMusic,Delta,F4,3.454761758008135e-11
04,classical,classicalMusic,Delta,C3,2.1768113987563918e-11
04,classical,classicalMusic,Delta,C4,1.996235427433012e-11
04,classical,classicalMusic,Delta,P3,6.147600069944818e-12
04,classical,classicalMusic,Delta,P4,1.9809140326781273e-11
04,classical,classicalMusic,Delta,O1,1.9897455440419342e-11
04,classical,classicalMusic,Delta,O2,2.916971067718552e-11
04,classical,classicalMusic,Delta,F7,1.1478824479472651e-10
04,classical,classicalMusic,Delta,F8,7.51483085417259e-11
04,classical,classicalMusic,Delta,T7,5.640791566403458e-11
04,classical,classicalMusic,Delta,T8,9.759995409867325e-11
04,classical,classicalMusic,Delta,P7,4.6832800249323167e-11
04,classical,classicalMusic,Delta,P8,7.266738655286097e-11
04,classical,classicalMusic,Delta,Fz,9.61614376014155e-12
04,classical,classicalMusic,Delta,Cz,7.160872325534452e-12
04,classical,classicalMusic,Delta,Pz,1.1098961961522123e-11
04,classical,classicalMusic,Delta,Oz,2.2540067742651036e-11
04,classical,classicalMusic,Delta,FC1,1.070047132725999e-11
04,classical,classicalMusic,Delta,FC2,6.369637698117554e-12
04,classical,classicalMusic,Delta,CP1,8.464778712371686e-12
04,classical,classicalMusic,Delta,CP2,1.0892656042427912e-11
04,classical,classicalMusic,Delta,FC5,5.446851845007014e-11
04,classical,classicalMusic,Delta,FC6,4.0521676290234345e-11
04,classical,classicalMusic,Delta,CP5,1.882576355533148e-11
04,classical,classicalMusic,Delta,CP6,3.9567288509590346e-11
04,classical,classicalMusic,Delta,TP9,1.132503739552598e-10
04,classical,classicalMusic,Delta,TP10,1.6534471945306102e-10
04,classical,classicalMusic,Delta,POz,1.2308872850609591e-11
04,classical,classicalMusic,Alpha,Fp1,1.9439986966619845e-11
04,classical,classicalMusic,Alpha,Fp2,2.8903711116519923e-11
04,classical,classicalMusic,Alpha,F3,7.94686019140326e-12
04,classical,classicalMusic,Alpha,F4,1.2950415810769259e-11
04,classical,classicalMusic,Alpha,C3,1.2938233742861245e-12
04,classical,classicalMusic,Alpha,C4,3.517219750744863e-12
04,classical,classicalMusic,Alpha,P3,1.3027548425909655e-11
04,classical,classicalMusic,Alpha,P4,1.4323946986187233e-11
04,classical,classicalMusic,Alpha,O1,5.982214292490632e-11
04,classical,classicalMusic,Alpha,O2,5.782294175507876e-11
04,classical,classicalMusic,Alpha,F7,1.2872909718164296e-11
04,classical,classicalMusic,Alpha,F8,1.801099241100517e-11
04,classical,classicalMusic,Alpha,T7,1.5637927613862652e-11
04,classical,classicalMusic,Alpha,T8,1.3258087379914987e-11
04,classical,classicalMusic,Alpha,P7,4.1782554107731406e-11
04,classical,classicalMusic,Alpha,P8,4.0464384938355715e-11
04,classical,classicalMusic,Alpha,Fz,7.685705829349597e-12
04,classical,classicalMusic,Alpha,Cz,1.12099010624357e-11
04,classical,classicalMusic,Alpha,Pz,1.1901084091690457e-11
04,classical,classicalMusic,Alpha,Oz,6.673022606552135e-11
04,classical,classicalMusic,Alpha,FC1,4.889432487638806e-12
04,classical,classicalMusic,Alpha,FC2,6.385824032453876e-12
04,classical,classicalMusic,Alpha,CP1,9.014936329949458e-12
04,classical,classicalMusic,Alpha,CP2,6.669808623881488e-12
04,classical,classicalMusic,Alpha,FC5,4.4999177028889016e-12
04,classical,classicalMusic,Alpha,FC6,7.504530863828366e-12
04,classical,classicalMusic,Alpha,CP5,1.1625523316084883e-11
04,classical,classicalMusic,Alpha,CP6,1.1714506026348288e-11
04,classical,classicalMusic,Alpha,TP9,7.34922892709896e-11
04,classical,classicalMusic,Alpha,TP10,5.347646598543142e-11
04,classical,classicalMusic,Alpha,POz,2.3462511414160994e-11
04,classical,classicalMusic,Beta,Fp1,3.399692515396776e-11
04,classical,classicalMusic,Beta,Fp2,2.5428758164102053e-12
04,classical,classicalMusic,Beta,F3,1.9366805722052743e-11
04,classical,classicalMusic,Beta,F4,6.555785724841581e-12
04,classical,classicalMusic,Beta,C3,1.747658657759988e-12
04,classical,classicalMusic,Beta,C4,1.5477923917727723e-12
04,classical,classicalMusic,Beta,P3,2.3509138893242256e-11
04,classical,classicalMusic,Beta,P4,3.646374122188405e-12
04,classical,classicalMusic,Beta,O1,6.303484449426877e-12
04,classical,classicalMusic,Beta,O2,6.262071528611588e-12
04,classical,classicalMusic,Beta,F7,1.7485299623010057e-10
04,classical,classicalMusic,Beta,F8,3.0199999648337605e-12
04,classical,classicalMusic,Beta,T7,2.658672913994688e-12
04,classical,classicalMusic,Beta,T8,2.709929886115047e-12
04,classical,classicalMusic,Beta,P7,1.1617034431919653e-10
04,classical,classicalMusic,Beta,P8,4.314876445753593e-12
04,classical,classicalMusic,Beta,Fz,1.4136291758025387e-12
04,classical,classicalMusic,Beta,Cz,1.1499064746079884e-12
04,classical,classicalMusic,Beta,Pz,8.153112609226553e-12
04,classical,classicalMusic,Beta,Oz,6.335052889710284e-12
04,classical,classicalMusic,Beta,FC1,1.5583411061269157e-12
04,classical,classicalMusic,Beta,FC2,1.056427416663996e-12
04,classical,classicalMusic,Beta,CP1,2.7305104797541956e-12
04,classical,classicalMusic,Beta,CP2,1.9119205004479866e-12
04,classical,classicalMusic,Beta,FC5,1.5658299126618745e-12
04,classical,classicalMusic,Beta,FC6,3.917572324556757e-12
04,classical,classicalMusic,Beta,CP5,2.1072730800251057e-11
04,classical,classicalMusic,Beta,CP6,1.9525842281484212e-12
04,classical,classicalMusic,Beta,TP9,5.121709464883908e-12
04,classical,classicalMusic,Beta,TP10,6.455931141427492e-12
04,classical,classicalMusic,Beta,POz,6.560001155832947e-12
04,gen1,genMusic01,Delta,Fp1,2.5748372652008316e-10
04,gen1,genMusic01,Delta,Fp2,3.167792994975725e-10
04,gen1,genMusic01,Delta,F3,5.6209989135157104e-11
04,gen1,genMusic01,Delta,F4,7.119718020452762e-11
